state_id,split,a1,a2,a3,m,gamma
34578,train,0.191685273591429,0.025,0.0,0.6883284710347652,0.15648421916010308
30890,train,0.1756188189610839,0.025,0.0,0.7300458289682865,0.2426650246244743
47732,train,0.09854084444232286,0.025,0.0,0.4399037912487984,0.5699666040085504
26498,train,0.18860002704896034,0.025,0.0,0.5062680996954441,0.23998097236064372
2009,train,0.15453756470233204,0.025,0.0,1.0697664767503738,0.34667815513360944
20333,train,0.19201483521610502,0.025,0.0,1.1172335930168629,0.8791151442944048
20301,train,0.19874700061045592,0.025,0.0,0.8383202508091927,0.011660664753021948
25840,train,0.051235112268477684,0.025,0.0,0.4065991908311844,0.26714906402344635
9602,train,0.18839511256664992,0.025,0.0,0.404428056627512,0.5650089247001219
1874,train,0.1945365238003433,0.025,0.0,0.7097471840679646,0.24395260862691914
20658,train,0.19872904797084634,0.025,0.0,0.680219691991806,0.406304848285103
35001,train,0.16007500882260503,0.025,0.0,0.8478222250938415,0.3303917501473652
38451,train,0.11867873603478075,0.025,0.0,1.1475969895720481,0.5196813600431454
11493,train,0.16578385909087956,0.025,0.0,1.1635195061564445,0.928224184629379
24322,train,0.18963459921069448,0.025,0.0,0.4722127489745617,0.42508774873211996
24909,train,0.1983489500358701,0.025,0.0,0.9628921188414097,0.09236541676813849
7898,train,0.1636277138255537,0.025,0.0,0.4677234955132008,0.3611475809900045
40349,train,0.18554618638008835,0.025,0.0,1.1034015171229838,0.4700498691876899
35732,train,0.10241429638117552,0.025,0.0,0.5640603050589561,0.9726037710576274
16262,train,0.16158070527017118,0.025,0.0,0.4295288056135178,0.5059638239952732
6994,train,0.1946957622189075,0.025,0.0,0.4201838456094265,0.20121907624774224
20173,train,0.19915692624635994,0.025,0.0,0.9100209757685661,0.23710431135918636
24699,train,0.09142037285491825,0.025,0.0,1.1991092078387737,0.3145914482735549
42405,train,0.1645429202821106,0.025,0.0,1.104494398087263,0.41027744158405954
40778,train,0.179518106719479,0.025,0.0,0.45772759690880777,0.22744532470753492
37309,train,0.18628059239126743,0.025,0.0,0.9630602180957794,0.19673607284234748
32991,train,0.06468521505594255,0.025,0.0,1.1792489431798456,0.9701860513030883
37204,train,0.10412823003716767,0.025,0.0,0.6371405608952045,0.9458094746086874
15201,train,0.13720665541477503,0.025,0.0,1.1493123821914195,0.6153775196992107
40330,train,0.1766709133516997,0.025,0.0,0.6012936517596245,0.3512483199021522
31562,train,0.17973964461125436,0.025,0.0,0.4380648821592331,0.39150639912531027
19250,train,0.1988506921567023,0.025,0.0,0.569662994146347,0.31264023765129634
215,train,0.07648107367567719,0.025,0.0,1.1884921722114086,0.9792213986174763
34461,train,0.1850296953227371,0.025,0.0,1.1996486261487007,0.5771725293290366
44990,train,0.14047178430482749,0.025,0.0,0.7180716700851917,0.36636043795783824
47085,train,0.19098486793227498,0.025,0.0,1.1489654950797559,0.3933790871058376
39270,train,0.15585958249866966,0.025,0.0,0.7078776456415653,0.39027709828865176
16589,train,0.1990900104399771,0.025,0.0,1.1588437870144843,0.14101582976072333
22130,train,0.19567440333776176,0.025,0.0,0.6105201579630375,0.48863976518830227
38330,train,0.1673150637652725,0.025,0.0,0.4135200761258602,0.30350174486367754
9292,train,0.11922300723381342,0.025,0.0,0.5550648711621762,0.40920764124080933
31454,train,0.13633477319963277,0.025,0.0,0.5568463511765003,0.8257926323275536
35170,train,0.18499978352338076,0.025,0.0,0.76126878708601,0.2395892567057036
21629,train,0.18875677939504387,0.025,0.0,0.9080303907394409,0.28384767697416546
32866,train,0.1858726131729782,0.025,0.0,0.6809224285185337,0.22167469555098399
519,train,0.08260051440447569,0.025,0.0,1.1739041805267334,0.5725415837393262
41421,train,0.1998983553145081,0.025,0.0,1.1813298434019088,0.06785341661748474
5467,train,0.09270807653665544,0.025,0.0,1.1955283984541891,0.6074372648494846
44061,train,0.18364167185500269,0.025,0.0,1.19514769166708,0.2129126526980531
28534,train,0.15069111548364164,0.025,0.0,0.4554449960589409,0.7528585706628662
6642,train,0.1971906556747854,0.025,0.0,0.7616503156721592,0.22228262956579256
39859,train,0.11922818375751378,0.025,0.0,1.1897374555468558,0.9843878054196684
7673,train,0.16097306730225686,0.025,0.0,1.196938832849264,0.5677131201160492
15501,train,0.19605913646519185,0.025,0.0,1.1947658993303776,0.26879970393734864
27226,train,0.16451314860023558,0.025,0.0,0.656963162869215,0.3903736952552231
6530,train,0.1885013624094427,0.025,0.0,0.44221237599849705,0.2785847136658971
4301,train,0.1990734355058521,0.025,0.0,1.1162616342306135,0.6534741827382916
45726,train,0.13676089700311422,0.025,0.0,0.571881515532732,0.4032119086266528
21821,train,0.18712413357570767,0.025,0.0,0.9591531984508037,0.37765523121776967
21649,train,0.12508462970145048,0.025,0.0,1.0269021786749364,0.38016753564182304
8939,train,0.1034845044836402,0.025,0.0,1.1630805537104605,0.5306826181627791
29426,train,0.19649441204965118,0.025,0.0,0.4599132336676121,0.2356268331213606
9933,train,0.19921682947315278,0.025,0.0,1.1526689939200878,0.7728892931203905
14704,train,0.05062847537919879,0.025,0.0,0.4201252177357674,0.6656842978795764
38738,train,0.19455191059969368,0.025,0.0,0.6368709169328213,0.17462760184176834
3021,train,0.19959139283746485,0.025,0.0,1.1867396779358388,0.5537052950251469
31677,train,0.18597272676415744,0.025,0.0,1.186257604509592,0.9827383386646765
12265,train,0.1452106358949095,0.025,0.0,1.1872384205460547,0.7847795174898441
43021,train,0.1975393013563007,0.025,0.0,1.1482828468084336,0.184218166204715
32833,train,0.14052119031548502,0.025,0.0,0.800631944835186,0.4715010840645032
30266,train,0.1694303691852838,0.025,0.0,0.45173984169960024,0.30628589189919425
3693,train,0.1929395777639002,0.025,0.0,1.1673857986927032,0.8305173637389217
36658,train,0.1990511907730252,0.025,0.0,0.6050564721226692,0.15082025294017262
5044,train,0.10084186391904951,0.025,0.0,0.404495058208704,0.5539370395101076
21147,train,0.09454414737410843,0.025,0.0,1.1639160588383675,0.946171990665866
22002,train,0.1973349687177688,0.025,0.0,0.4037254758179188,0.31856233992666383
2851,train,0.11296220403164627,0.025,0.0,1.1893317021429537,0.6024769521002435
3842,train,0.18965010126121346,0.025,0.0,0.4030757673084736,0.21752778779966472
35158,train,0.14639346883632243,0.025,0.0,0.4349923223257065,0.49778815139365756
32559,train,0.05819978495128453,0.025,0.0,1.1713180862367154,0.9647962830539395
46599,train,0.08273333599790932,0.025,0.0,1.1939595513045789,0.9612425912011502
47900,train,0.11547483834438027,0.025,0.0,0.4038080140948296,0.5202631662975629
37947,train,0.08847751137800516,0.025,0.0,1.1701157972216607,0.5610468665276213
44395,train,0.10210088528692723,0.025,0.0,1.1874322190880775,0.9429576709791019
24845,train,0.19666519891470674,0.025,0.0,1.1820195935666562,0.6615647428210697
752,train,0.051611544936895376,0.025,0.0,0.4002229876816273,0.4544732156208972
29133,train,0.19987341021187605,0.025,0.0,0.8895065888762475,0.21614224361836004
9287,train,0.07819155077449978,0.025,0.0,1.168055035918951,0.9834498420021238
16946,val,0.19973496757447723,0.025,0.0,0.48814407214522365,0.18959301395531558
5645,val,0.19714704030193392,0.025,0.0,1.1992485232651233,0.9565242140284331
21454,val,0.13284747623838486,0.025,0.0,0.5255235351622105,0.4228534426706927
2419,val,0.11744924704544248,0.025,0.0,0.8201867155730724,0.27488672209002657
4336,val,0.05139996488578618,0.025,0.0,0.5643781892955303,0.9911552572903989
28837,val,0.1640404112171382,0.025,0.0,0.8541928187012673,0.13771491699590205
27085,val,0.19998258464038376,0.025,0.0,0.9536352351307869,0.31737768381926373
21261,val,0.1970047235488892,0.025,0.0,0.9225485607981682,0.12715426962294923
39885,val,0.19960220255889,0.025,0.0,1.0596159242093561,0.7539872956192915
19170,val,0.18450468755327165,0.025,0.0,0.44616137593984606,0.9457929851560812
22631,val,0.08737952313385905,0.025,0.0,1.0956993706524372,0.2750644289434784
13839,val,0.05233625643886626,0.025,0.0,1.1847228549420832,0.9523414721129707
24785,val,0.12923249690793456,0.025,0.0,1.1951340198516847,0.9729257771192565
41585,val,0.13142961305566134,0.025,0.0,0.9642108336091041,0.18080510505227038
7474,val,0.19926910363137723,0.025,0.0,0.41356306672096255,0.011257337403990902
23257,val,0.15523786880075935,0.025,0.0,0.9099085681140423,0.5539705817874919
44918,val,0.15070472923107447,0.025,0.0,0.5454633310437202,0.19137418381576607
25334,val,0.1488973865285516,0.025,0.0,0.40686503499746324,0.45742758733460326
31109,val,0.16991427587345243,0.025,0.0,1.0591006889939307,0.0952014347897928
14130,val,0.19903904930688443,0.025,0.0,0.7650709815323353,0.011583875229677135
45738,val,0.1759555953089148,0.025,0.0,0.6489407084882259,0.19164320674900678
31949,val,0.19891051449812952,0.025,0.0,1.1944921992719173,0.3901147125165107
30846,val,0.14294007821008564,0.025,0.0,0.6249974898993969,0.9981572503787616
46357,val,0.17286289529874924,0.025,0.0,1.1807026647031307,0.15743189906526558
28338,val,0.19837884395383298,0.025,0.0,0.5760747857391835,0.021464547527168695
757,val,0.1782430004794151,0.025,0.0,0.8682512678205967,0.9745945954923767
16461,val,0.19797059162519876,0.025,0.0,0.8117275469005107,0.476773546428539
46,val,0.1287775980308652,0.025,0.0,0.6827348247170448,0.4370706439266052
31301,val,0.1672865103930235,0.025,0.0,1.0956350684165954,0.8582766403261513
3137,val,0.14037275267764926,0.025,0.0,1.0423190161585807,0.7245899195842062
27164,test,0.11448365678079428,0.025,0.0,0.5811280108988285,0.8932041389887542
16011,test,0.09920929856598379,0.025,0.0,0.9706468649208545,0.2101945673203856
10352,test,0.05038373903371394,0.025,0.0,0.40472473874688153,0.1757632012313667
13561,test,0.16070285052992406,0.025,0.0,0.9905340872704983,0.25339850860499
32178,test,0.19776639603078366,0.025,0.0,0.6584050580859184,0.5975741371200262
20642,test,0.18264639908447866,0.025,0.0,0.4009287863969803,0.2928844902290552
30443,test,0.10343100698664785,0.025,0.0,0.9348811373114586,0.5060742687582315
41072,test,0.050311748543754226,0.025,0.0,0.41519373878836635,0.5126851319432719
3213,test,0.19609295018017292,0.025,0.0,1.0445340752601622,0.07174055924461739
33265,test,0.1303363489918411,0.025,0.0,0.8980884350836277,0.8552453435220444
40521,test,0.15238823350518943,0.025,0.0,1.1876470357179643,0.3474331494868599
20429,test,0.19950493141077463,0.025,0.0,1.1916985623538494,0.0401447901758618
29532,test,0.11149642122909428,0.025,0.0,0.41259313076734544,0.5983452010923188
28606,test,0.14045801884494724,0.025,0.0,0.6843044556677341,0.16551378315764587
7099,test,0.08868919522501528,0.025,0.0,1.1803969994187353,0.9935906294043464
32053,test,0.18009608853608372,0.025,0.0,1.08511471003294,0.3346340630668068
22595,test,0.1077727692667395,0.025,0.0,1.199433045834303,0.20454108483564548
7466,test,0.1750008536502719,0.025,0.0,0.5312436372041702,0.39003860944780394
47565,test,0.19993421602994205,0.025,0.0,1.0735736429691314,0.010110160035664666
38711,test,0.07244759486056865,0.025,0.0,1.1807489410042762,0.47414265523701987
29490,test,0.19895385717973113,0.025,0.0,0.7570904605090618,0.1604902733973737
7402,test,0.17269719177857043,0.025,0.0,0.6268518790602684,0.9690273352179455
30170,test,0.16300413124263288,0.025,0.0,0.7663770623505115,0.34367202810909486
45174,test,0.14995355885475875,0.025,0.0,0.7769462116062641,0.7336789305430176
14276,test,0.08863718775101007,0.025,0.0,0.6943028755486012,0.896084659554765
6147,test,0.10975765101611615,0.025,0.0,1.1992002435028553,0.5103748008539905
43697,test,0.13396817133761946,0.025,0.0,1.198765619844198,0.11936738549098602
461,test,0.19992232490330936,0.025,0.0,1.1086854778230189,0.1727102421004099
5521,test,0.12589838774874806,0.025,0.0,1.0766622334718705,0.3604793182414542
37332,test,0.10543462564237417,0.025,0.0,0.5842566400766372,0.279734510201947
