state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,candidate_index
154,0.14853998137837005,0.014350406961833597,31,0.18594622651330217,0.4470963248797578,1.327958046707334,5.162889644373144e-05,train,3633
155,0.06228166004087975,0.011535790434332302,109,0.09652976701421821,0.954757696789271,1.3247801500019132,4.285237869037469e-05,train,5555
156,0.15004829647467427,0.015318592645557332,66,0.15134695171259638,0.014559433384117467,1.3212329896260613,5.153825164515695e-05,test,820
157,0.1648856187977622,0.9834380131944506,103,0.1289017528796782,0.4052611165918742,1.2935405333498942,4.607427541600347e-05,val,5551
158,0.05472390099101856,0.6535199926318448,10,0.0633501896860442,0.9623849036245169,1.2905930707069297,3.96007939607357e-05,val,2146
159,0.18900490086416716,0.5516042860479423,166,0.15931865149237368,0.21847794547811883,1.2632754828500101,4.864564279044165e-05,train,2245
160,0.17738107625662752,0.7715572155633245,65,0.18923526689726244,0.9680403589030794,1.2804997686784632,4.72576619598718e-05,train,2326
161,0.16033694978374213,0.31972633268413625,77,0.19771902571837308,0.7703284817393601,1.276325478129213,4.8507923339997426e-05,train,1317
162,0.08243047196767883,0.9743642350830332,139,0.05368652871497661,0.01992863763755749,1.2742093293301018,4.033332714249324e-05,test,4327
163,0.1238990775341159,0.6997084981475834,95,0.13662192508762128,0.9849494657920949,1.2735939744678584,4.367472000899884e-05,train,5603
164,0.14220368050628193,0.566842079190769,87,0.16776289913498355,0.9988426511071246,1.2692903932398245,4.538239489448664e-05,train,1590
165,0.0919201361650841,0.8989091302456567,55,0.06159466753610837,0.02714097621617481,1.2645080708263117,4.076246345564232e-05,train,4517
166,0.15931865149237368,0.21847794547811883,159,0.18900490086416716,0.5516042860479423,1.2632754828500101,4.864564279044165e-05,train,3448
167,0.05095877889019999,0.6289184616791194,26,0.050418385504065785,0.6669609130005246,1.2606790183810834,3.836188241918592e-05,train,1415
168,0.1324784571165104,0.3572817536200367,104,0.16098134715275525,0.8030056157915935,1.2567940196279068,4.5249332806242566e-05,train,255
169,0.1876605802554147,0.278530388594738,74,0.1656596464675465,0.02211873615304392,1.2561600558245942,5.031452301843568e-05,test,2285
170,0.10029974739938655,0.8413919082241041,122,0.10541829393986205,0.9326517941887708,1.2559154934115402,4.118738935571773e-05,val,2552
171,0.050989111472939753,0.9691469321341166,1,0.05,1.0,1.245717205958357,3.7465813549191916e-05,train,5201
172,0.16373954262937584,0.30255722788779954,185,0.19290456263229794,0.6350436721819342,1.1584033167505974,4.44029139672998e-05,train,1844
173,0.19741848486268004,0.3513195188763408,33,0.17876019545904975,0.14476574995669975,1.2330229244765103,4.9601052015252214e-05,test,4746
174,0.1600015503750348,0.04535955529883932,150,0.15983226800485612,0.027078999859537524,1.232482205660277,4.877828317339668e-05,train,4253
175,0.1951521664311961,0.41040028055071737,150,0.15983226800485612,0.027078999859537524,1.2193312207099838,4.835109390562362e-05,train,2106
176,0.1554170675779864,0.020856207969204572,17,0.16229741039532386,0.12155895604632504,1.1812415422661293,4.640570185267525e-05,train,1542
177,0.12600359439636338,0.08518748259063333,21,0.12321098213162529,0.02231554958187246,1.178877677132769,4.344571061134905e-05,train,1212
178,0.15369599730989758,0.11588350299521825,67,0.14692737589464652,0.010983035587402325,1.1782197653266164,4.559794775914391e-05,train,5649
179,0.19960524806527918,0.3222337209867559,79,0.17226786005912484,0.046242858973346096,1.1763076934600831,4.761084885147351e-05,val,2484
180,0.0899279415361017,0.9656003413064402,14,0.08717912993323534,0.8363945054469589,1.1732302625990296,3.760745425693077e-05,train,5421
181,0.05132070690692963,0.01465882045653136,121,0.07933235179000536,0.9771300119380913,1.1654826577929793,3.6703679959463853e-05,train,2840
182,0.13862092631739478,0.6441963112542535,81,0.14573958904821332,0.7893668824835292,1.1652452046057127,4.1096877587462486e-05,train,2400
183,0.19865383394032837,0.2070149192110901,70,0.1800168448433363,0.027027944790230327,1.1651513262492563,4.7989901799600114e-05,train,3335
184,0.16732217086851597,0.4961169093571243,30,0.13268916617292625,0.032606314666814025,1.1624429183320388,4.365064544080336e-05,val,2942
185,0.19290456263229794,0.6350436721819342,172,0.16373954262937584,0.30255722788779954,1.1584033167505974,4.44029139672998e-05,train,2790
186,0.15495991291786568,0.04611640573770979,66,0.15134695171259638,0.014559433384117467,1.157059088582215,4.524567767151136e-05,train,4362
187,0.13509136770628632,0.6321378471381609,81,0.14573958904821332,0.7893668824835292,1.1550276410221592,4.0646260641679704e-05,val,3109
188,0.1213167002704578,0.7555497013695734,115,0.13008736406785615,0.9700592823359213,1.1496359484016538,3.9094451158928225e-05,train,5496
189,0.12893553487812195,0.4569122127472158,82,0.1580420583763331,0.951045605336538,1.1475404294571756,4.0621247960443454e-05,val,5553
190,0.19031101903985131,0.19988868239164212,16,0.17968780832616904,0.1019026152731475,1.1450573594366273,4.6561245662577734e-05,train,4524
191,0.15523360625620297,0.28732419273338855,15,0.14007548782881976,0.07338422004144853,1.131038603463663,4.282386328627428e-05,val,849
192,0.18522716058203126,0.019117571684556123,35,0.19057079754090794,0.06255165032726492,1.129167403921756,4.701430873813293e-05,train,5064
193,0.1349163734260166,0.4271502526723863,108,0.11003598640779329,0.040521559914352,1.1287373268181757,4.047623392741036e-05,test,2447
194,0.0500131694601722,0.06552893457641357,127,0.07641008581512279,0.9792003631938615,1.1239456756016095,3.5205341856333585e-05,train,3326
195,0.1643480220037289,0.5607555286099114,62,0.19230814307453076,0.9585571347512887,1.1201908695669116,4.1516123470850426e-05,train,4486
196,0.19739042384561728,0.021058884487525284,71,0.19793196193842671,0.013867707121111452,1.114296773873099,4.740219480930826e-05,train,2772
197,0.17639628952017394,0.02497680984774402,73,0.1746732546107934,0.018932285245407986,1.108384034581159,4.5265599659313885e-05,train,4180
198,0.18434250796409124,0.034865927960408535,72,0.19807870933877036,0.163378173484396,1.1026515626802678,4.5713893768386694e-05,train,4033
