state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,pool_candidate_index,remote_alias_rms_snr,remote_alias_a1,remote_alias_gamma
53,0.08741991221904755,0.9252306222915649,117,0.08801762759685516,1.0,1.3384946997633727,4.2718716929905775e-05,train,11097,0.617918848991394,0.07189682871103287,0.4623810350894928
54,0.1795639544725418,0.2959715723991394,106,0.17967048287391663,0.31531891226768494,1.3898825551488772,5.4649939298856006e-05,train,17686,0.40165236592292786,0.16635680198669434,0.14791083335876465
55,0.19346080720424652,0.30902954936027527,15,0.19866818189620972,0.39468443393707275,2.6041899937462882,0.00010442135704926114,train,5207,0.4425817131996155,0.1786411702632904,0.15443651378154755
56,0.1910874992609024,0.3517628610134125,122,0.18778149783611298,0.2993987500667572,1.4158646745837458,5.64014016608955e-05,train,8174,0.5020444393157959,0.1745852380990982,0.1757923662662506
57,0.1994689404964447,0.3081413507461548,29,0.19688904285430908,0.3108135759830475,2.3006509871551843,9.318571958411218e-05,train,7714,0.4505774974822998,0.1842302531003952,0.1539926528930664
58,0.19862796366214752,0.9495109915733337,100,0.15468370914459229,0.3715352416038513,1.4921971178985465,5.5772231834648884e-05,train,1131,1.0220974683761597,0.16862796247005463,0.5495408773422241
59,0.18855060636997223,0.9800539612770081,104,0.18319344520568848,0.9305720329284668,1.3969831179874168,5.132473604902712e-05,train,7312,1.0388299226760864,0.15854866802692413,0.5511248707771301
60,0.18021640181541443,0.9199198484420776,118,0.1415877789258957,0.3662267029285431,1.337793524590031,4.8923188101223636e-05,train,10119,1.0433149337768555,0.15021640062332153,0.486967533826828
61,0.12427209317684174,0.3935500681400299,20,0.15221089124679565,0.8198794722557068,1.7464932003131235,6.185944279695766e-05,train,7676,0.4091639220714569,0.11240013688802719,0.1966753751039505
62,0.15076924860477448,0.3924189805984497,74,0.15867775678634644,0.47043541073799133,1.684123220922031,6.245314683311227e-05,train,10195,0.47290101647377014,0.13640263676643372,0.19611011445522308
63,0.16532492637634277,0.33982083201408386,10,0.1939813643693924,0.6569011211395264,1.6923321845479615,6.475038936390824e-05,train,3475,0.43724924325942993,0.1514921933412552,0.16982436180114746
64,0.1567702740430832,0.3497437834739685,5,0.15417662262916565,0.3417826294898987,1.6838001192601324,6.321476109363229e-05,train,1695,0.4332537353038788,0.14330260455608368,0.17478331923484802
65,0.15896499156951904,0.3447466194629669,71,0.19946321845054626,0.8365656137466431,1.5901065545472224,6.011930519808557e-05,train,12754,0.4312889277935028,0.1454874575138092,0.1722860038280487
66,0.19948673248291016,0.8035261034965515,114,0.16280494630336761,0.34574028849601746,1.3489601108729117,5.1253645611888175e-05,train,18994,1.0025583505630493,0.16948673129081726,0.43526124954223633
67,0.1916918307542801,0.9828788638114929,31,0.14671294391155243,0.3662267029285431,1.606404186247862,5.9294535542373724e-05,train,3607,1.033860445022583,0.1616918295621872,0.5607250928878784
68,0.1954885572195053,0.9495109915733337,32,0.15134891867637634,0.3497437834739685,1.6052643414828363,5.9789643286593454e-05,train,15621,1.0260894298553467,0.16548855602741241,0.543250322341919
69,0.1989269107580185,0.01824945956468582,1,0.19995014369487762,0.01053173653781414,1.592111586079732,6.797878396037751e-05,train,3961,0.6635860800743103,0.20000000298023224,0.03651741147041321
70,0.1993463784456253,0.9199198484420776,5,0.15417662262916565,0.3417826294898987,1.5861108673059556,5.94841068644211e-05,train,14499,1.0182873010635376,0.1693463772535324,0.5278372168540955
71,0.19946321845054626,0.8365656137466431,19,0.1591450273990631,0.3226636052131653,1.5847096766819366,6.0014681861412295e-05,train,16517,1.0078744888305664,0.16946323215961456,0.4610520899295807
72,0.17272420227527618,0.9942600727081299,94,0.13202039897441864,0.36728230118751526,1.4424306122328805,5.1880905308529786e-05,train,3884,1.060621738433838,0.1427242010831833,0.5248074531555176
73,0.15104742348194122,0.963274359703064,9,0.12224127352237701,0.43526124954223633,1.5799281405647678,5.5372208385476305e-05,train,8563,0.9954116940498352,0.12366034090518951,0.4813932478427887
74,0.15867775678634644,0.47043541073799133,16,0.1958242505788803,0.9971259236335754,1.5789966313752142,5.8607525092669354e-05,train,14506,0.5864824652671814,0.14100591838359833,0.23509857058525085
75,0.12192702293395996,0.4004054665565491,120,0.15289518237113953,0.9440608620643616,1.3290106202242502,4.674478250722605e-05,train,18235,0.4100504219532013,0.11010012775659561,0.2001013457775116
76,0.12383995205163956,0.888689398765564,36,0.10147993266582489,0.4570882022380829,1.5498952824381276,5.238446058062486e-05,train,18036,0.8083351850509644,0.10232151299715042,0.4441196620464325
77,0.13784147799015045,0.3651741147041321,18,0.17337214946746826,0.906775951385498,1.5435447485935532,5.603793547873649e-05,train,19690,0.411184698343277,0.1255260705947876,0.18249459564685822
78,0.12743312120437622,0.3935500681400299,112,0.164870485663414,0.9942600727081299,1.3857343346144364,4.930538551235091e-05,train,7423,0.41724780201911926,0.11525920033454895,0.1966753751039505
79,0.1316974014043808,0.40738028287887573,115,0.16828328371047974,0.9971259236335754,1.3488462954825666,4.8240389310221226e-05,train,15253,0.4428916573524475,0.11872754245996475,0.20358698070049286
80,0.13861700892448425,0.8835883736610413,34,0.11225532740354538,0.42413097620010376,1.5373180159392663,5.3124456389444034e-05,train,7148,0.8821439743041992,0.11460701376199722,0.4415704607963562
81,0.146335169672966,0.5248074531555176,18,0.17337214946746826,0.906775951385498,1.5333157189982798,5.555158773892337e-05,train,1326,0.6110101938247681,0.1285235434770584,0.26227083802223206
82,0.16879451274871826,0.34276777505874634,40,0.17892634868621826,0.4390358626842499,1.513294074890639,5.821255744417413e-05,train,5930,0.44780880212783813,0.15455898642539978,0.1712971031665802
83,0.14413461089134216,0.3548133969306946,31,0.14671294391155243,0.3662267029285431,1.5097050694261878,5.560679712748118e-05,train,10286,0.413058340549469,0.13158884644508362,0.1773168444633484
84,0.10635624825954437,1.0,4,0.09191366285085678,0.5888436436653137,1.4978103824945421,4.913015786679311e-05,train,10023,0.7631384134292603,0.08670908212661743,0.49974676966667175
85,0.10579947382211685,0.44539979100227356,39,0.13182660937309265,0.9359443187713623,1.4961261022654522,5.100469658840868e-05,train,16503,0.4060250520706177,0.0945461094379425,0.22258710861206055
86,0.10996264219284058,0.46908333897590637,6,0.12667538225650787,0.7563973665237427,1.4873803354457535,5.097897205835544e-05,val,9715,0.4399641752243042,0.09774547070264816,0.23442287743091583
87,0.17743438482284546,0.3254617750644684,41,0.1749122440814972,0.31713926792144775,1.480897085619947,5.776121319684711e-05,val,19322,0.43983569741249084,0.16316911578178406,0.16264846920967102
88,0.13002341985702515,0.7829787731170654,34,0.11225532740354538,0.42413097620010376,1.4732354065031525,5.078146954724896e-05,test,5530,0.7725950479507446,0.1090310662984848,0.39129114151000977
89,0.19964517652988434,0.6569011211395264,40,0.17892634868621826,0.4390358626842499,1.4702309298218597,5.67186572088398e-05,test,2111,0.9350704550743103,0.17091375589370728,0.32828420400619507
90,0.10767766088247299,0.9386420249938965,4,0.09191366285085678,0.5888436436653137,1.467659257508214,4.827135165566543e-05,val,13092,0.7442004680633545,0.0884125754237175,0.46908333897590637
91,0.10219718515872955,0.5055335760116577,36,0.10147993266582489,0.4570882022380829,1.4607324479867039,4.923107533331817e-05,test,5761,0.4442223012447357,0.09012448787689209,0.2526387572288513
92,0.06644506752490997,0.9971259236335754,12,0.050814248621463776,0.4180709719657898,1.448764892726043,4.4612107774601485e-05,test,833,0.5057839155197144,0.054187994450330734,0.4983104467391968
93,0.08418679237365723,0.5956621170043945,46,0.09585599601268768,0.9660508632659912,1.4432824319824948,4.66884257377985e-05,val,13362,0.43597856163978577,0.07289446890354156,0.29768022894859314
94,0.13202039897441864,0.36728230118751526,72,0.17272420227527618,0.9942600727081299,1.4424306122328805,5.1880905308529786e-05,val,4746,0.40016764402389526,0.12016358971595764,0.18354815244674683
95,0.0688503161072731,0.701859176158905,7,0.07105334848165512,0.720277726650238,1.4375792990002905,4.512909115131981e-05,val,538,0.4170685112476349,0.058484744280576706,0.3507518768310547
96,0.17693763971328735,0.9199198484420776,35,0.14170655608177185,0.3924189805984497,1.437102544784216,5.236001272543928e-05,test,18772,1.0484808683395386,0.14693763852119446,0.47863009572029114
97,0.1467571258544922,0.9577452540397644,45,0.12504459917545319,0.5385797023773193,1.4317920237382087,4.9901645955602425e-05,val,10716,0.9697090983390808,0.12022584676742554,0.47863009572029114
98,0.10096519440412521,0.9549925923347473,25,0.0891389399766922,0.6819460391998291,1.4268331664280942,4.641559410329494e-05,test,3132,0.7119193077087402,0.0827392041683197,0.4772544503211975
99,0.17614582180976868,0.3507518768310547,22,0.1960342675447464,0.5922430753707886,1.4198768549052896,5.5075347414918364e-05,val,11275,0.47272640466690063,0.16097383201122284,0.17528711259365082
100,0.15468370914459229,0.3715352416038513,32,0.15134891867637634,0.3497437834739685,1.418943524987493,5.294533369671155e-05,test,17066,0.4562024474143982,0.14064662158489227,0.1856735348701477
101,0.0684080496430397,0.9359443187713623,26,0.06832103431224823,0.8634754419326782,1.4164159376909493,4.3973707137183614e-05,val,7653,0.5015079975128174,0.0561872199177742,0.4677351415157318
102,0.05053821578621864,0.4650503695011139,43,0.06087116152048111,0.9772372245788574,1.4066545741710894,4.307925524559827e-05,val,7870,0.4543113708496094,0.061485014855861664,0.9305720329284668
103,0.08436243236064911,0.9942600727081299,27,0.07754096388816833,0.718207597732544,1.4003856250278388,4.4458054477489455e-05,test,12570,0.6236881613731384,0.06882216036319733,0.4968782663345337
104,0.18319344520568848,0.9305720329284668,59,0.18855060636997223,0.9800539612770081,1.3969831179874168,5.132473604902712e-05,test,18802,1.0409051179885864,0.15319344401359558,0.5026318430900574
105,0.05212659761309624,0.6569011211395264,17,0.05658945441246033,0.9386420249938965,1.390010124206772,4.233538943120352e-05,test,3709,5.684314250946045,0.05000000074505806,0.32828420400619507
106,0.17967048287391663,0.31531891226768494,54,0.1795639544725418,0.2959715723991394,1.3898825551488772,5.4649939298856006e-05,test,10378,0.4293527603149414,0.16564518213272095,0.15757960081100464
107,0.09024094045162201,0.8535913228988647,46,0.09585599601268768,0.9660508632659912,1.3845655532297332,4.466938232161217e-05,val,16724,0.6045008301734924,0.07490957528352737,0.4265795052051544
108,0.10846749693155289,0.7829787731170654,47,0.10633868724107742,0.6958249807357788,1.3801992734094146,4.602165953582339e-05,val,3532,0.6663379073143005,0.09095535427331924,0.39129114151000977
109,0.09666042774915695,0.5888436436653137,50,0.10934481024742126,0.9305720329284668,1.3706363868184832,4.533215488584192e-05,val,5559,0.4851585030555725,0.08380541950464249,0.2942727208137512
110,0.0822407677769661,0.7161434292793274,14,0.07910797744989395,0.5821031928062439,1.3643269117155172,4.377823436595296e-05,val,17652,0.49432554841041565,0.06969328969717026,0.35789036750793457
111,0.11292443424463272,0.8035261034965515,13,0.12122411280870438,0.9522478580474854,1.3630037179835004,4.570144260071921e-05,test,14446,0.7014010548591614,0.09440449625253677,0.40155959129333496
112,0.164870485663414,0.9942600727081299,38,0.14174428582191467,0.5905409455299377,1.359487864879647,4.8444251373884e-05,val,10001,1.071930170059204,0.1348704844713211,0.504080593585968
113,0.055647943168878555,0.9800539612770081,44,0.05059172958135605,0.8058421611785889,1.3575281955825083,4.111783924006646e-05,val,13951,4.468106269836426,0.05000000074505806,0.4897788166999817
114,0.16280494630336761,0.34574028849601746,66,0.19948673248291016,0.8035261034965515,1.3489601108729117,5.1253645611888175e-05,test,19678,0.4401537775993347,0.14896540343761444,0.17278259992599487
115,0.16828328371047974,0.9971259236335754,79,0.1316974014043808,0.40738028287887573,1.3488462954825666,4.8240389310221226e-05,test,8725,1.0674971342086792,0.13828328251838684,0.515822172164917
116,0.07976427674293518,0.9605058431625366,48,0.07452180236577988,0.7286181449890137,1.3445033929607786,4.244480157743849e-05,test,17585,0.5828279256820679,0.06532301753759384,0.48000967502593994
117,0.08801762759685516,1.0,53,0.08741991221904755,0.9252306222915649,1.3384946997633727,4.2718716929905775e-05,test,12184,0.6490883827209473,0.07175815105438232,0.49974676966667175
118,0.1415877789258957,0.3662267029285431,60,0.18021640181541443,0.9199198484420776,1.337793524590031,4.8923188101223636e-05,test,15335,0.4208492636680603,0.12890471518039703,0.18302060663700104
119,0.06779641658067703,0.7829787731170654,26,0.06832103431224823,0.8634754419326782,1.3371097433889092,4.162460554624194e-05,val,7621,0.4449091851711273,0.05685064569115639,0.39129114151000977
120,0.15289518237113953,0.9440608620643616,75,0.12192702293395996,0.4004054665565491,1.3290106202242502,4.674478250722605e-05,val,13970,0.993114173412323,0.12545810639858246,0.4717913866043091
121,0.19885362684726715,0.4827808141708374,28,0.18446023762226105,0.3144126534461975,1.328032745000151,5.2503587534546156e-05,test,11154,0.7075185775756836,0.17622770369052887,0.24126815795898438
122,0.18778149783611298,0.2993987500667572,15,0.19866818189620972,0.39468443393707275,1.3226585179204522,5.283060172996427e-05,val,16588,0.41941747069358826,0.17381897568702698,0.1496235728263855
