state_id,split,a1,a2,a3,m,gamma
47845,train,0.16717490772716703,0.025,0.0,0.4790447875857353,0.19887962619425184
588,train,0.05005007991567254,0.025,0.0,0.8780346922576427,0.9857294803416208
3974,train,0.15399753390811385,0.025,0.0,1.1983359426259994,0.2779425512465542
33858,train,0.19548412421718242,0.025,0.0,0.8969174958765507,0.11781993058945942
10708,train,0.08301647249609233,0.025,0.0,1.0102193765342236,0.12732528742307248
3926,train,0.14978256830945613,0.025,0.0,0.9840046644210815,0.010056664208555511
28968,train,0.0876298310700804,0.025,0.0,0.983832024037838,0.011048859811248063
35033,train,0.15804156051017346,0.025,0.0,0.7039451792836189,0.010121313112118049
5080,train,0.09754279796034099,0.025,0.0,1.0881000511348247,0.03949721381674213
27632,train,0.12358555495738985,0.025,0.0,1.0004294075071811,0.34652036006245296
13160,train,0.09000170528888704,0.025,0.0,1.156170129776001,0.37860888023025896
6407,train,0.10329401986673475,0.025,0.0,0.4040326058864594,0.069045350991627
27889,train,0.13705139169469477,0.025,0.0,0.711629455536604,0.030578530949209624
22652,train,0.06306389081291855,0.025,0.0,0.9275683149695396,0.044681750460681034
5189,train,0.1708154072985053,0.025,0.0,0.7041874513030052,0.36312626636189865
40175,train,0.1157842385582626,0.025,0.0,0.7234100311994552,0.3169908840415808
5762,train,0.19975137459114195,0.025,0.0,1.0264563664793966,0.36887831732316895
29241,train,0.1560648416168988,0.025,0.0,0.4010447598993778,0.8302469518511466
4846,train,0.13927189558744432,0.025,0.0,0.9600301764905452,0.11447216448173879
20699,train,0.07411323380656541,0.025,0.0,0.5556608147919178,0.07442184079763503
25270,train,0.14774349266663195,0.025,0.0,0.900929519534111,0.8840052105861796
46722,train,0.1997709554154426,0.025,0.0,1.0901985496282576,0.020924551858903368
42175,train,0.11147972266189755,0.025,0.0,0.48813490346074107,0.012690853625728435
9372,train,0.06633969014510513,0.025,0.0,0.9697378195822238,0.3180840239555909
3653,train,0.17112579294480385,0.025,0.0,0.4005212582647801,0.014864410400854278
39384,train,0.09787740157917144,0.025,0.0,0.8530360050499439,0.1794586083548853
13414,train,0.16086965585127475,0.025,0.0,1.0987515091896056,0.6888357981400487
30461,train,0.19875760916620494,0.025,0.0,0.5553875103592872,0.2716792328485144
1971,train,0.05033442103303969,0.025,0.0,0.40302822440862657,0.6150334205912187
9474,train,0.19866140251979236,0.025,0.0,0.8624303661286831,0.011271320461046643
7874,train,0.19735764805227518,0.025,0.0,1.1942392528057098,0.25140302290218364
17588,train,0.08251640005037189,0.025,0.0,0.8011943534016609,0.02666515326828258
11458,train,0.19753380366601053,0.025,0.0,0.8387806601822376,0.32766465540582196
4254,train,0.1314114181790501,0.025,0.0,0.9290050618350506,0.026255746930338938
12749,train,0.18759068902581932,0.025,0.0,0.5714981004595756,0.916074775921282
14906,train,0.1699593312572688,0.025,0.0,0.8280481867492199,0.07210129320771788
46202,train,0.16754679097793998,0.025,0.0,1.0037445284426212,0.07502543581047115
24822,train,0.14531126259826127,0.025,0.0,0.8094395063817501,0.36069333781315344
36395,train,0.08308367901481689,0.025,0.0,0.4146662846207619,0.4966603663261546
6231,train,0.08944407934322954,0.025,0.0,0.740840470790863,0.07368031474177553
17193,train,0.14868566384539011,0.025,0.0,0.5907223545014858,0.3021281722008571
29619,train,0.05053424420766533,0.025,0.0,0.589269719272852,0.208131621732945
1418,train,0.17660091328434646,0.025,0.0,1.0784891329705715,0.1949514673865403
45021,train,0.19436580077745025,0.025,0.0,0.47302932962775235,0.11661931810990268
2483,train,0.05024983044713736,0.025,0.0,0.778065700829029,0.31892044127021274
8856,train,0.0996616633143276,0.025,0.0,1.192141702771187,0.975320088766982
18085,train,0.16450921064242724,0.025,0.0,0.6332434386014938,0.027797794598463384
36104,train,0.09392235181294382,0.025,0.0,1.0376983001828193,0.7124518165607229
35090,train,0.18223886257037525,0.025,0.0,1.0000637762248514,0.011504643752233186
29308,train,0.06337862862274052,0.025,0.0,1.1521687343716622,0.05466870310925123
45254,train,0.1556936722248793,0.025,0.0,1.199684426188469,0.11452371063444325
1274,train,0.16906673666089775,0.025,0.0,1.1764940232038499,0.03618405635764063
41066,train,0.1746465276926756,0.025,0.0,0.938340662419796,0.7423500328830605
9908,train,0.08271036804653706,0.025,0.0,1.144253319501877,0.018389195019636272
15388,train,0.06433652117848397,0.025,0.0,1.0186850316822529,0.9528888088901553
31982,train,0.13945087394677103,0.025,0.0,1.14415270909667,0.01607314106568802
39763,train,0.057737678615376355,0.025,0.0,0.7084393426775932,0.06481998847913197
8409,train,0.15801555439829829,0.025,0.0,0.5363503687083722,0.012148999137710264
6089,train,0.1472555562388152,0.025,0.0,0.5522487357258796,0.1273715290370672
8564,train,0.07889850451610983,0.025,0.0,0.8303794726729392,0.327852412230014
47991,train,0.09238545764237643,0.025,0.0,0.4488000556826592,0.02776882327778454
17662,train,0.12784294905140997,0.025,0.0,1.1921710364520548,0.035990831031580975
42543,train,0.1200940817128867,0.025,0.0,0.7841236546635628,0.12362372762046876
30912,train,0.1125961970537901,0.025,0.0,0.9700009457767009,0.12722849075341527
24935,train,0.09953461601398886,0.025,0.0,0.535408078879118,0.5217812172843554
30088,train,0.09302811073139311,0.025,0.0,1.0107878662645815,0.31831437165020277
40578,train,0.19979229574091734,0.025,0.0,1.0496135279536247,0.12060859513306639
44225,train,0.12632904029451314,0.025,0.0,0.7349647119641304,0.6804613021405475
33085,train,0.19733089036308232,0.025,0.0,0.6954408206045628,0.4238929377568847
10079,train,0.10890358914621176,0.025,0.0,0.40726903825998306,0.3201791153367067
17237,train,0.17399853323586287,0.025,0.0,0.6979558639228344,0.8885362831682541
38494,train,0.13283244245685638,0.025,0.0,1.122688367217779,0.10203122069683442
38704,train,0.12191798998974265,0.025,0.0,1.0320591554045677,0.015790732626300524
26817,train,0.12627018801867962,0.025,0.0,0.5737483568489552,0.4469132252988819
28223,train,0.11313788271509112,0.025,0.0,0.7034117095172405,0.04412025492335294
47948,train,0.05064886407926679,0.025,0.0,1.0694029606878757,0.17578955637139737
41537,train,0.12560265716165306,0.025,0.0,0.6335209600627423,0.12527478894741026
24064,train,0.1141309331636876,0.025,0.0,1.1399244792759418,0.48974413050440446
40180,train,0.08019572137854994,0.025,0.0,1.1622219800949096,0.10310708506186182
36106,train,0.17867286736145616,0.025,0.0,0.8219206348061561,0.19594975513176965
38275,train,0.06346973082982005,0.025,0.0,0.6973438486456871,0.9290004255242851
28145,train,0.13774174549616874,0.025,0.0,0.46245305687189103,0.31805169743441397
40444,train,0.06213663187809289,0.025,0.0,1.0928545899689197,0.4738297342001068
11138,train,0.1993884282652289,0.025,0.0,0.9576178535819053,0.05696840131781859
27397,train,0.16904408624395728,0.025,0.0,0.6514981746673584,0.17804748976346865
28909,train,0.18211658652871848,0.025,0.0,0.7124299980700016,0.013983652519015455
19886,train,0.14216597732156516,0.025,0.0,1.0482164859771728,0.20769756331095246
16571,train,0.07307191770523787,0.025,0.0,0.7017528928816319,0.1279205389944437
24448,train,0.11555238170549274,0.025,0.0,1.015764120966196,0.06124445974660825
25511,train,0.09880724661052229,0.025,0.0,0.6549406416714192,0.20257212456484977
28546,train,0.19917741580866277,0.025,0.0,0.9719551220536232,0.7500613234697507
35265,train,0.12678232397884132,0.025,0.0,0.584622060507536,0.030066765212298632
35982,train,0.13840607223100962,0.025,0.0,1.011439350247383,0.652071038977463
45670,train,0.16132488176226617,0.025,0.0,0.9001658648252487,0.1266335619136997
42934,train,0.14818393597379328,0.025,0.0,0.8394724681973458,0.0310357647775812
15795,train,0.05003894539549947,0.025,0.0,0.5404336869716644,0.09604130636401292
32957,train,0.19641720885410907,0.025,0.0,0.7727475889027118,0.07060984036421711
12604,train,0.06144220810383559,0.025,0.0,1.0371071107685566,0.07442529895811717
40752,train,0.12179885325022043,0.025,0.0,0.8626337833702564,0.7857393852651502
23207,train,0.09819479533471168,0.025,0.0,0.620397898554802,0.07274151691493465
626,train,0.18964419774711133,0.025,0.0,1.0801214948296547,0.0595109698846322
19230,train,0.130229313345626,0.025,0.0,0.8300265438854695,0.2094941483003896
27962,train,0.17027580258436503,0.025,0.0,1.0093585148453712,0.028012915073977927
44388,train,0.07657871250994504,0.025,0.0,0.8724871806800365,0.12395896208550429
4388,train,0.07449166011065245,0.025,0.0,0.9397666066884994,0.613948389886814
28458,train,0.17287728744558992,0.025,0.0,1.1926847457885743,0.9501504584573337
36626,train,0.18211781908757985,0.025,0.0,1.1197107285261154,0.3698735846624745
31957,train,0.17298434306867422,0.025,0.0,0.5735376179218292,0.3049685160603371
37333,train,0.17223204937763514,0.025,0.0,0.4260836035013199,0.49853154284777856
34542,train,0.13917216756381096,0.025,0.0,1.1611879847943782,0.5208821509414341
44870,train,0.15668549193069342,0.025,0.0,1.0820727452635763,0.12304614093228072
15136,train,0.11019206955097617,0.025,0.0,0.8804349854588509,0.015408550214443597
25578,train,0.17571316608227794,0.025,0.0,1.1981883957982062,0.1954812856112677
32821,train,0.17908932124264543,0.025,0.0,0.7526015967130661,0.11444684751600166
10406,train,0.15902821933850647,0.025,0.0,0.9287246644496917,0.020281430094606964
35665,train,0.14156819563359024,0.025,0.0,0.693107184767723,0.29310153946558154
25016,train,0.10612525353208185,0.025,0.0,1.1100818999111652,0.2795966925373854
20296,train,0.09601959339343012,0.025,0.0,1.0965505085885523,0.12345143315270145
5921,train,0.1332309228833765,0.025,0.0,0.45627431347966196,0.013355673318330397
21538,train,0.1941609145142138,0.025,0.0,1.1999924652278424,0.025415865497219498
14461,train,0.1992069849278778,0.025,0.0,0.775982777774334,0.01791921615468523
45694,train,0.12954003578051926,0.025,0.0,0.8316171616315842,0.041260258777035805
34576,train,0.11570008704438807,0.025,0.0,1.1596380613744257,0.06859351875363275
11200,train,0.11284625940024853,0.025,0.0,0.8545460037887096,0.2773812889367383
4697,train,0.1597611590754241,0.025,0.0,0.40127407237887386,0.02866294161708747
43833,train,0.15548500362783674,0.025,0.0,0.736109485477209,0.022318392787011147
25862,train,0.15449885427951815,0.025,0.0,0.8718573987483977,0.011325349748778635
42255,train,0.12305733440443875,0.025,0.0,0.44000415652990343,0.030262407733499207
43382,train,0.14376848419196905,0.025,0.0,1.0163599595427513,0.36949581861288877
11646,train,0.12877335972152654,0.025,0.0,0.949774444103241,0.21005986371061272
42059,train,0.08204825497232379,0.025,0.0,0.7811655461788177,0.1843446687607465
20317,train,0.19403389487415557,0.025,0.0,0.5566178567707538,0.5087569572901574
16634,train,0.16914982451125982,0.025,0.0,1.1907836079597471,0.48501351969460027
41678,train,0.13601940562948586,0.025,0.0,0.8961940497159957,0.01443721850917579
24646,train,0.15768056311644615,0.025,0.0,1.1116318233311175,0.011879284464158481
16710,train,0.15716077629476788,0.025,0.0,1.095429367572069,0.31334884973470856
47107,train,0.06185570247471333,0.025,0.0,0.42739060893654823,0.10977737392899595
44760,train,0.09703601552173496,0.025,0.0,1.1997284650802613,0.0402785559095797
47434,train,0.18080350998789074,0.025,0.0,0.9847555287182331,0.11665918835101861
43016,train,0.0943754030391574,0.025,0.0,0.8881384246051311,0.028675401439456415
6497,train,0.1309552094899118,0.025,0.0,0.40650850236415864,0.19405112498442595
26525,train,0.1921125567518175,0.025,0.0,0.4523187480866909,0.22016286365236573
30284,train,0.05025312174111605,0.025,0.0,0.9142632395029068,0.25238126301400926
33142,train,0.14387529534287752,0.025,0.0,1.0687676697969435,0.06950268844251903
25803,train,0.08108125925064087,0.025,0.0,0.4556196860969067,0.276194049390997
46989,train,0.18989642960950737,0.025,0.0,0.5043315015733242,0.012643544131086544
1938,train,0.18297554552555084,0.025,0.0,0.9759869851171971,0.3704800163629815
39902,train,0.13412414584308863,0.025,0.0,1.1931993700563908,0.27037670436879285
45107,train,0.05168320713564754,0.025,0.0,0.7492151089012622,0.588775975482099
26676,train,0.08081627963110805,0.025,0.0,0.9242294996976852,0.26533399319287215
8487,train,0.09707544161938131,0.025,0.0,0.5347761027514935,0.285944861879191
20698,train,0.16353661189787091,0.025,0.0,1.013613686710596,0.19688336607377
15337,train,0.15264455070719124,0.025,0.0,0.41147735267877583,0.21040155244448974
10293,train,0.1791702559217811,0.025,0.0,0.581933469325304,0.12858505466220937
33584,train,0.12195111750625075,0.025,0.0,1.0601168401539325,0.7009825906703057
36519,train,0.09816450327634813,0.025,0.0,0.7445836879312993,0.33715537419967506
20861,train,0.19982569552958013,0.025,0.0,0.7602883040904999,0.1252373013231149
44802,train,0.1983179967850447,0.025,0.0,1.0975079514086246,0.6789991543574723
33179,train,0.0762449820060283,0.025,0.0,0.7384201653301716,0.4007651351030012
34178,train,0.19883561632595959,0.025,0.0,1.0964037597179412,0.1971854016455828
12042,train,0.17843606490641833,0.025,0.0,1.078020142018795,0.6834920735901224
29227,train,0.08294771574437619,0.025,0.0,0.5978334732353687,0.4845332686331928
46934,train,0.14985332624055447,0.025,0.0,0.8137790136039257,0.17245072384992874
30497,train,0.13320723813958468,0.025,0.0,0.5721631325781346,0.21080805938790484
25382,train,0.15785646364092829,0.025,0.0,1.1923010259866715,0.023542410714535996
4445,train,0.1936752540525049,0.025,0.0,0.6690066143870353,0.1638422701640196
20694,train,0.1485774638131261,0.025,0.0,1.172356703132391,0.9583600741070943
24689,train,0.13873886186629536,0.025,0.0,0.42944805324077606,0.8356686947444185
13794,train,0.19080018666572873,0.025,0.0,0.8849987432360649,0.198448308590062
24114,train,0.18757715811952952,0.025,0.0,0.8965060785412788,0.01663734936994255
8973,val,0.18888985817320647,0.025,0.0,0.5759101584553719,0.014244690946871714
5281,val,0.13217648058198395,0.025,0.0,0.7517889998853207,0.010509502600992654
47881,val,0.145384571980685,0.025,0.0,0.5213044181466102,0.025766127185533717
33217,val,0.12690117964521053,0.025,0.0,0.7167542278766632,0.47656483710971764
43181,val,0.18450135239399973,0.025,0.0,0.45139985606074334,0.19662000618389971
35081,val,0.1452083942946047,0.025,0.0,0.6642791293561459,0.0354543074808171
20438,val,0.14957309477031233,0.025,0.0,0.8345125913619995,0.2511593580558306
29289,val,0.15169259631074966,0.025,0.0,0.48841408491134647,0.013266933764116112
47411,val,0.05220828070305288,0.025,0.0,0.6053165398538113,0.8507057887034305
38941,val,0.19119223314337436,0.025,0.0,0.630681736767292,0.2721772521685634
5905,val,0.13956719799898565,0.025,0.0,0.535023708641529,0.16635231233232722
3436,val,0.05660406867973507,0.025,0.0,1.09222928956151,0.33863285962848494
10879,val,0.11531325117684901,0.025,0.0,0.4389408007264137,0.04407684049171294
23042,val,0.197930352203548,0.025,0.0,1.0335952430963515,0.7680729046485401
34525,val,0.19499075422063472,0.025,0.0,0.7629806250333786,0.46639764716785936
38594,val,0.1972433229442686,0.025,0.0,1.1804571747779846,0.775315285632356
30782,val,0.12731677703559402,0.025,0.0,1.0207517221570015,0.3376711809516539
29608,val,0.08934091599658132,0.025,0.0,0.9250549204647541,0.6633303303888848
36517,val,0.16446977839805188,0.025,0.0,0.5166965521872043,0.12364142675611377
28851,val,0.0508214280474931,0.025,0.0,0.42357149571180347,0.8809482064502733
5805,val,0.1844145259354264,0.025,0.0,0.42715190872550013,0.8196478255951671
3884,val,0.058934869896620515,0.025,0.0,1.1962159082293509,0.9599983418925743
17727,val,0.11236680322326721,0.025,0.0,0.6287136420607566,0.18322883881082053
20264,val,0.08797753266990185,0.025,0.0,1.186899022012949,0.9640686364857143
9738,val,0.17782854945398868,0.025,0.0,1.17181838452816,0.9881383700732101
10849,val,0.13185149505734445,0.025,0.0,0.40021175742149356,0.02069656053829565
12594,val,0.18773439703509215,0.025,0.0,0.9615248970687389,0.0997578075623303
6082,val,0.19671839312650263,0.025,0.0,1.0504409864544868,0.2005879395808413
19987,val,0.055094922380521896,0.025,0.0,0.6566712640225887,0.19143576815774996
290,val,0.19492499106563632,0.025,0.0,1.1957882791757584,0.3747657043751591
6757,test,0.16502243960276247,0.025,0.0,0.6637752331793308,0.010966815756204692
13538,test,0.1914379152469337,0.025,0.0,1.1358345054090022,0.04906328752020799
23782,test,0.16173683106899261,0.025,0.0,1.1915780499577522,0.9185762205879676
29533,test,0.19390584509819747,0.025,0.0,0.5761463910341262,0.12446200090166809
2525,test,0.19451140058226885,0.025,0.0,0.5179597869515419,0.19966463456366457
16,test,0.11666479646228255,0.025,0.0,1.1899068430066109,0.7932352608302891
45458,test,0.18253147369250655,0.025,0.0,1.1964174196124078,0.07819740038042801
15613,test,0.1985039432998747,0.025,0.0,0.6400018647313118,0.01069078146643639
23091,test,0.05132917677983642,0.025,0.0,0.4199252389371395,0.26988565932746583
43375,test,0.11718776994384826,0.025,0.0,0.4835350468754769,0.32464232233652596
43897,test,0.15363277290016414,0.025,0.0,0.411254121363163,0.29922056400579183
5600,test,0.10693162614479662,0.025,0.0,0.8916671894490719,0.2008745143460721
33682,test,0.18277187659405175,0.025,0.0,0.8393859319388866,0.010103786264033916
28114,test,0.18517518253065646,0.025,0.0,1.1008718855679036,0.19160428288022924
45915,test,0.0752583765424788,0.025,0.0,0.5486943602561951,0.0713577642861444
15050,test,0.17952354964800182,0.025,0.0,0.8010251075029373,0.02519509045651151
430,test,0.14203724414110186,0.025,0.0,0.8635225377976894,0.4523753393168637
6646,test,0.1458783549256623,0.025,0.0,1.1889232032001018,0.997527949841194
13614,test,0.14306182172149423,0.025,0.0,0.8806856095790863,0.022372485266435236
23375,test,0.12066209157928826,0.025,0.0,0.46401046067476276,0.012716379509450424
35365,test,0.16281873458065094,0.025,0.0,0.45561187937855724,0.20567486791496906
21096,test,0.09066611011512579,0.025,0.0,0.9145947761833667,0.12649890865332605
26038,test,0.14797119209542872,0.025,0.0,1.1695697382092476,0.3662501379353811
27742,test,0.1331122798379511,0.025,0.0,1.1842633210122586,0.03205617212095569
9927,test,0.10410115243867041,0.025,0.0,0.404846565425396,0.31461716604750073
9133,test,0.183715339563787,0.025,0.0,0.5406215459108352,0.2700917080006966
36070,test,0.161717946222052,0.025,0.0,0.9768756076693534,0.027264262823441954
29602,test,0.19317522449418906,0.025,0.0,0.9907825864851475,0.0117243119105991
30693,test,0.16634427257813517,0.025,0.0,0.7372843317687512,0.11988743229108033
46400,test,0.11100506316870452,0.025,0.0,0.8915286175906658,0.6024300059098444
