state_index,a1,gamma,nearest_state,nearest_a1,nearest_gamma,snr_sep_rms,rms_g_difference,split,pool_candidate_index,remote_alias_rms_snr,remote_alias_a1,remote_alias_gamma
54,0.05636252462863922,0.7740160822868347,134,0.05212659761309624,0.6569011211395264,1.4153167917179539,4.3224795647753335e-05,train,14203,2.766458749771118,0.05000000074505806,0.3868120610713959
55,0.08583632111549377,0.5173089504241943,110,0.10096519440412521,0.9549925923347473,1.5161142795979188,4.94533053997541e-05,train,16744,0.39217662811279297,0.07550735026597977,0.25852349400520325
56,0.19085361063480377,0.20653802156448364,137,0.18876324594020844,0.20183663070201874,1.3831909510606382,5.62198277120931e-05,train,18617,0.28568658232688904,0.1809454709291458,0.10321670770645142
57,0.06536374241113663,0.6345999240875244,135,0.06491587311029434,0.6741398572921753,1.3893421711972294,4.33739089646257e-05,train,10659,0.36852335929870605,0.05618331581354141,0.31713926792144775
58,0.18821832537651062,0.24688801169395447,128,0.19450663030147552,0.32828420400619507,1.4089602795604221,5.6640000472944315e-05,train,593,0.3424934148788452,0.17658261954784393,0.12338148802518845
59,0.07506272196769714,0.7477389574050903,141,0.07482903450727463,0.7943282127380371,1.3718247360039149,4.330101686585631e-05,train,7322,0.47122082114219666,0.06328679621219635,0.37368011474609375
60,0.18855060636997223,0.9800539612770081,130,0.18319344520568848,0.9305720329284668,1.3969831179874168,5.132473604902712e-05,train,7312,1.0388299226760864,0.15854866802692413,0.5511248707771301
61,0.19862796366214752,0.9495109915733337,115,0.15468370914459229,0.3715352416038513,1.4921971178985465,5.5772231834648884e-05,train,1131,1.0220974683761597,0.16862796247005463,0.5495408773422241
62,0.19944798946380615,0.1762990653514862,16,0.19976381957530975,0.15266869962215424,2.3336178659304694,9.708260780523116e-05,train,6192,0.24828508496284485,0.1905977427959442,0.08810488879680634
63,0.1993558555841446,0.23107342422008514,7,0.18972432613372803,0.16218100488185883,2.2900027850948077,9.393230093217556e-05,train,9464,0.33181244134902954,0.18780067563056946,0.11547819525003433
64,0.18411965668201447,0.9885531067848206,119,0.14093056321144104,0.3599564731121063,1.5107045043331915,5.5216067621438466e-05,train,12070,1.0449442863464355,0.15411965548992157,0.547961413860321
65,0.1470254361629486,0.19498446583747864,143,0.19470247626304626,0.7943282127380371,1.5793650595278654,5.963938549481653e-05,train,10027,0.22346867620944977,0.13981476426124573,0.0974428579211235
66,0.15540814399719238,0.9744285345077515,126,0.11445794999599457,0.2770129144191742,1.4684250554739595,5.1673045612704455e-05,train,8839,1.024773120880127,0.12706606090068817,0.486967533826828
67,0.13743826746940613,0.20594440400600433,109,0.157695934176445,0.4570882022380829,1.5163192345880085,5.624741180213213e-05,train,883,0.2253749817609787,0.1303234100341797,0.1029200553894043
68,0.10699404776096344,0.24617843329906464,124,0.1467571258544922,0.9577452540397644,1.4382601393855428,5.006523890695369e-05,train,19573,0.22451534867286682,0.10039809346199036,0.12302687764167786
69,0.1916918307542801,0.9828788638114929,60,0.18855060636997223,0.9800539612770081,1.956764935685667,7.213156404687053e-05,train,3607,1.033860445022583,0.1616918295621872,0.5607250928878784
70,0.17296050488948822,0.9857118725776672,77,0.1726711094379425,0.9359443187713623,1.8920469899127854,6.827192499034448e-05,train,16788,1.0597506761550903,0.14296050369739532,0.5188000202178955
71,0.1993463784456253,0.9199198484420776,61,0.19862796366214752,0.9495109915733337,1.8898414474906446,7.078599127698998e-05,train,14499,1.0182873010635376,0.1693463772535324,0.5278372168540955
72,0.1954885572195053,0.9495109915733337,109,0.157695934176445,0.4570882022380829,1.6235940894016985,6.038072085749488e-05,train,15621,1.0260894298553467,0.16548855602741241,0.543250322341919
73,0.12633371353149414,0.22322867810726166,86,0.12758083641529083,0.2156502604484558,1.6477667684438508,5.975293393352681e-05,train,18516,0.23041437566280365,0.11925436556339264,0.11155781149864197
74,0.16527283191680908,0.9495109915733337,94,0.11980262398719788,0.2168952226638794,1.7711888565421712,6.334888541130938e-05,train,13914,1.0588651895523071,0.13552626967430115,0.47451505064964294
75,0.13908907771110535,0.9688354134559631,138,0.10180491954088211,0.2577804625034332,1.3814132227632852,4.753975332287119e-05,train,6307,0.9352712035179138,0.11379657685756683,0.48417237401008606
76,0.164870485663414,0.9942600727081299,91,0.1196637749671936,0.27305492758750916,1.7051759900649446,6.065698335315792e-05,train,10001,1.071930170059204,0.1348704844713211,0.504080593585968
77,0.1726711094379425,0.9359443187713623,21,0.17337214946746826,0.906775951385498,1.7529310393025737,6.348082719450524e-05,train,1057,1.055625081062317,0.1426711082458496,0.4813932478427887
78,0.17693763971328735,0.9199198484420776,42,0.12993216514587402,0.223872110247612,1.7452784474054617,6.357872474724526e-05,train,18772,1.0484808683395386,0.14693763852119446,0.47863009572029114
79,0.19513586163520813,0.701859176158905,89,0.1520792841911316,0.17179083824157715,1.6413654638080264,6.270833635119083e-05,train,4375,0.9705895781517029,0.16575771570205688,0.3507518768310547
80,0.14566992223262787,0.2047622948884964,39,0.19528250396251678,0.8269895315170288,1.741617290549736,6.555496098313687e-05,train,17398,0.23384632170200348,0.13817164301872253,0.1023292988538742
81,0.15898416936397552,0.9828788638114929,108,0.11629526317119598,0.2555641829967499,1.7371153226381157,6.143883149242033e-05,train,679,1.048377513885498,0.1298644244670868,0.4911905527114868
82,0.0909387618303299,0.2607654333114624,47,0.1258966326713562,0.9688354134559631,1.737904237284238,5.86103010748462e-05,train,11301,0.20915669202804565,0.08501175045967102,0.13031667470932007
83,0.19858838617801666,0.7762471437454224,33,0.15151794254779816,0.19054606556892395,1.7368450963677775,6.611650420149807e-05,train,2917,0.9995660185813904,0.16858838498592377,0.4109131097793579
84,0.1501949280500412,0.20125654339790344,20,0.19389833509922028,0.7542234063148499,1.6869059019089463,6.395872027844171e-05,train,13884,0.23477372527122498,0.14259445667266846,0.10057730972766876
85,0.10819912701845169,0.22451740503311157,10,0.11013516038656235,0.22842834889888763,1.6712056112370137,5.8533750920108785e-05,train,17073,0.20554061233997345,0.10210170596837997,0.11220184713602066
86,0.12758083641529083,0.2156502604484558,73,0.12633371353149414,0.22322867810726166,1.6477667684438508,5.975293393352681e-05,train,12222,0.22378939390182495,0.120669886469841,0.10777052491903305
87,0.19775031507015228,0.5511248707771301,46,0.16672326624393463,0.22451740503311157,1.6440752742681883,6.411263751741441e-05,train,3396,0.7972727417945862,0.17274077236652374,0.2754228711128235
88,0.0929485410451889,0.2555641829967499,133,0.12810246646404266,0.963274359703064,1.4769128014855757,5.000813038929625e-05,train,19943,0.20849187672138214,0.08700712770223618,0.12771737575531006
89,0.1520792841911316,0.17179083824157715,79,0.19513586163520813,0.701859176158905,1.6413654638080264,6.270833635119083e-05,train,9294,0.20004838705062866,0.145502969622612,0.08585191518068314
90,0.12220026552677155,0.2187761664390564,2,0.155655175447464,0.7520557045936584,1.6360118575531837,5.87427487649107e-05,train,12686,0.21986928582191467,0.11548653244972229,0.10933268070220947
91,0.1196637749671936,0.27305492758750916,19,0.15221089124679565,0.8198794722557068,1.6301257426529232,5.7884618460257775e-05,train,3061,0.2733106315135956,0.11151193827390671,0.13645830750465393
92,0.19465111196041107,0.638263463973999,118,0.15446297824382782,0.17528711259365082,1.47114115720944,5.6506921891421245e-05,train,9469,0.8964324593544006,0.16719990968704224,0.31897011399269104
93,0.0977768525481224,0.24057473242282867,120,0.13626712560653687,0.9828788638114929,1.4647300978448667,5.012777386283057e-05,train,5480,0.2038910686969757,0.09188244491815567,0.12022644281387329
94,0.11980262398719788,0.2168952226638794,2,0.155655175447464,0.7520557045936584,1.620202192222872,5.8049226325350096e-05,train,16515,0.21456614136695862,0.11327619850635529,0.10839269310235977
95,0.141951322555542,0.9549925923347473,100,0.10630232840776443,0.2786121070384979,1.6083592059008205,5.567033187378535e-05,train,8755,0.9427553415298462,0.11632661521434784,0.4772544503211975
96,0.09014973044395447,0.311709463596344,49,0.11352065950632095,0.8585191965103149,1.6135559626984133,5.394622834443397e-05,train,18912,0.24981775879859924,0.08318790048360825,0.15577580034732819
97,0.083027683198452,0.3368992209434509,4,0.09191366285085678,0.5888436436653137,1.6086440129606117,5.291445390244949e-05,train,14571,0.2524978220462799,0.07613576203584671,0.16836430132389069
98,0.15779465436935425,0.16788040101528168,24,0.1960342675447464,0.5922430753707886,1.6051960084631713,6.21173621781135e-05,train,13357,0.200428768992424,0.1511261910200119,0.08389768749475479
99,0.09823612868785858,0.2959715723991394,144,0.13237720727920532,0.9885531067848206,1.3027765360745498,4.435340509992855e-05,train,560,0.2540896534919739,0.09101074188947678,0.14791083335876465
100,0.10630232840776443,0.2786121070384979,18,0.14337444305419922,0.9332543015480042,1.6017433174053606,5.554126050149282e-05,train,19180,0.2542754113674164,0.09891990572214127,0.1392355114221573
101,0.08801762759685516,1.0,45,0.06704575568437576,0.32173624634742737,1.5973613809509488,5.09765908973476e-05,test,12184,0.6490883827209473,0.07175815105438232,0.49974676966667175
102,0.1989269107580185,0.01824945956468582,1,0.19995014369487762,0.01053173653781414,1.592111586079732,6.797878396037751e-05,val,3961,0.6635860800743103,0.20000000298023224,0.03651741147041321
103,0.1138332188129425,0.9885531067848206,22,0.08484135568141937,0.2842824161052704,1.5864080840265147,5.2627897749034654e-05,val,15708,0.8028333187103271,0.09292369335889816,0.49402621388435364
104,0.13482563197612762,0.22451740503311157,12,0.13717439770698547,0.2826506495475769,1.5861560635918701,5.823935018662853e-05,val,5500,0.24353085458278656,0.12722770869731903,0.11220184713602066
105,0.15280555188655853,0.9744285345077515,10,0.11013516038656235,0.22842834889888763,1.585424086250352,5.560903620652388e-05,test,19901,1.011254072189331,0.12493810802698135,0.486967533826828
106,0.1989620327949524,0.6569011211395264,37,0.15804553031921387,0.19442406296730042,1.5492223698722922,5.973239465102322e-05,test,4404,0.9327806830406189,0.17032893002033234,0.32828420400619507
107,0.09702786803245544,0.9495109915733337,51,0.07716388255357742,0.4492623209953308,1.5373805308872999,4.972878818158962e-05,test,3320,0.6859853267669678,0.07956434786319733,0.47451505064964294
108,0.11629526317119598,0.2555641829967499,44,0.11409350484609604,0.24547089636325836,1.528278348071264,5.400546332313838e-05,val,408,0.24936455488204956,0.10886149108409882,0.12771737575531006
109,0.157695934176445,0.4570882022380829,67,0.13743826746940613,0.20594440400600433,1.5163192345880085,5.624741180213213e-05,test,19358,0.5679240822792053,0.14055122435092926,0.22842834889888763
110,0.10096519440412521,0.9549925923347473,55,0.08583632111549377,0.5173089504241943,1.5161142795979188,4.94533053997541e-05,val,3132,0.7119193077087402,0.0827392041683197,0.4772544503211975
111,0.08751410245895386,0.3099202811717987,49,0.11352065950632095,0.8585191965103149,1.5111778172537582,5.0398051874751274e-05,val,12723,0.24232520163059235,0.08079215884208679,0.15488165616989136
112,0.16096754372119904,0.1788545548915863,136,0.1991901844739914,0.6008277535438538,1.427926451191474,5.546750310232059e-05,val,11827,0.2175355851650238,0.15372173488140106,0.08938198536634445
113,0.19959601759910583,0.5293586254119873,48,0.18649129569530487,0.3694026470184326,1.499870901374268,5.89880754558345e-05,test,10197,0.7734625339508057,0.17513516545295715,0.2645452618598938
114,0.10635624825954437,1.0,4,0.09191366285085678,0.5888436436653137,1.4978103824945421,4.913015786679311e-05,test,10023,0.7631384134292603,0.08670908212661743,0.49974676966667175
115,0.15468370914459229,0.3715352416038513,61,0.19862796366214752,0.9495109915733337,1.4921971178985465,5.5772231834648884e-05,test,17066,0.4562024474143982,0.14064662158489227,0.1856735348701477
116,0.06851871311664581,0.31988951563835144,15,0.09264887124300003,0.9772372245788574,1.4888395979084552,4.778010796792349e-05,test,18731,0.20347703993320465,0.0630977526307106,0.15986375510692596
117,0.1936146467924118,0.4253534972667694,27,0.17200015485286713,0.1757923662662506,1.47581811443106,5.8365957696583395e-05,val,339,0.613924503326416,0.17381738126277924,0.21256902813911438
118,0.15446297824382782,0.17528711259365082,92,0.19465111196041107,0.638263463973999,1.47114115720944,5.6506921891421245e-05,test,4416,0.2067095786333084,0.14764808118343353,0.08759917318820953
119,0.14093056321144104,0.3599564731121063,42,0.12993216514587402,0.223872110247612,1.4651555082942347,5.347533477855166e-05,test,12363,0.41210222244262695,0.12850217521190643,0.1798870861530304
120,0.13626712560653687,0.9828788638114929,93,0.0977768525481224,0.24057473242282867,1.4647300978448667,5.012777386283057e-05,val,2134,0.9275266528129578,0.1113082692027092,0.4911905527114868
121,0.18899498879909515,0.30637264251708984,52,0.19666661322116852,0.4038778245449066,1.456791359774312,5.808285638261277e-05,test,19826,0.4315936267375946,0.17463430762290955,0.15310874581336975
122,0.06955460458993912,0.971627950668335,28,0.05418049544095993,0.33982083201408386,1.4431793992695503,4.4814989616473446e-05,test,1871,0.5196646451950073,0.056888148188591,0.48556792736053467
123,0.05005042627453804,0.33208557963371277,50,0.0638732761144638,0.8151733875274658,1.4399884174982185,4.446888568764529e-05,val,12653,0.34639671444892883,0.05854056403040886,0.6645076870918274
124,0.1467571258544922,0.9577452540397644,68,0.10699404776096344,0.24617843329906464,1.4382601393855428,5.006523890695369e-05,val,10716,0.9697090983390808,0.12022584676742554,0.47863009572029114
125,0.17281298339366913,0.16691678762435913,27,0.17200015485286713,0.1757923662662506,1.420638866360287,5.633232285950943e-05,val,12610,0.2123834490776062,0.16555169224739075,0.08341611921787262
126,0.11445794999599457,0.2770129144191742,44,0.11409350484609604,0.24547089636325836,1.4197769084519754,5.0024762932426484e-05,val,2005,0.26797983050346375,0.10655271261930466,0.13843630254268646
127,0.1853128969669342,0.19952623546123505,58,0.18821832537651062,0.24688801169395447,1.4196747300312662,5.722832650265858e-05,test,3231,0.26983076333999634,0.1760150045156479,0.09971258789300919
128,0.19450663030147552,0.32828420400619507,58,0.18821832537651062,0.24688801169395447,1.4089602795604221,5.6640000472944315e-05,val,8212,0.47317102551460266,0.17874304950237274,0.16405898332595825
129,0.09414324164390564,0.963274359703064,51,0.07716388255357742,0.4492623209953308,1.4011646269205653,4.520758281411552e-05,val,19681,0.6739672422409058,0.07707370817661285,0.4813932478427887
130,0.18319344520568848,0.9305720329284668,60,0.18855060636997223,0.9800539612770081,1.3969831179874168,5.132473604902712e-05,test,18802,1.0409051179885864,0.15319344401359558,0.5026318430900574
131,0.05189569666981697,0.5188000202178955,13,0.05885235220193863,0.7434470057487488,1.3969092913632744,4.289931821287454e-05,val,6472,4.757879734039307,0.05000000074505806,0.2592686414718628
132,0.07081256806850433,0.7695733308792114,57,0.06536374241113663,0.6345999240875244,1.3933662655592882,4.361999384450444e-05,test,19148,0.45689085125923157,0.05950086936354637,0.3845917880535126
133,0.12810246646404266,0.963274359703064,26,0.10050074011087418,0.37475720047950745,1.3902542527162831,4.715095081112014e-05,test,16200,0.8721520900726318,0.10487563908100128,0.4813932478427887
134,0.05212659761309624,0.6569011211395264,23,0.05658945441246033,0.9386420249938965,1.390010124206772,4.233538943120352e-05,val,3709,5.684314250946045,0.05000000074505806,0.32828420400619507
135,0.06491587311029434,0.6741398572921753,57,0.06536374241113663,0.6345999240875244,1.3893421711972294,4.33739089646257e-05,test,18234,0.38403695821762085,0.05540498346090317,0.3368992209434509
136,0.1991901844739914,0.6008277535438538,46,0.16672326624393463,0.22451740503311157,1.3885526480857004,5.402848853957947e-05,test,3689,0.8653430342674255,0.17230097949504852,0.3002617359161377
137,0.18876324594020844,0.20183663070201874,56,0.19085361063480377,0.20653802156448364,1.3831909510606382,5.62198277120931e-05,test,12380,0.2766369879245758,0.17918387055397034,0.10086720436811447
138,0.10180491954088211,0.2577804625034332,75,0.13908907771110535,0.9688354134559631,1.3814132227632852,4.753975332287119e-05,test,18323,0.22647124528884888,0.0952429324388504,0.12882494926452637
139,0.08071150630712509,0.878516674041748,59,0.07506272196769714,0.7477389574050903,1.3796752852317617,4.366800064233108e-05,val,407,0.5588956475257874,0.06677578389644623,0.4390358626842499
140,0.18965736031532288,0.17782793939113617,7,0.18972432613372803,0.16218100488185883,1.377827246293012,5.631032223740603e-05,test,11622,0.24227508902549744,0.18116888403892517,0.08886893838644028
141,0.07482903450727463,0.7943282127380371,59,0.07506272196769714,0.7477389574050903,1.3718247360039149,4.330101686585631e-05,val,19922,0.4901193380355835,0.06264159828424454,0.396962970495224
142,0.055647943168878555,0.9800539612770081,53,0.05059172958135605,0.8058421611785889,1.3575281955825083,4.111783924006646e-05,val,13951,4.468106269836426,0.05000000074505806,0.4897788166999817
143,0.19470247626304626,0.7943282127380371,39,0.19528250396251678,0.8269895315170288,1.3232466273945513,4.990960720299182e-05,val,5219,1.0078890323638916,0.16470247507095337,0.41927599906921387
144,0.13237720727920532,0.9885531067848206,99,0.09823612868785858,0.2959715723991394,1.3027765360745498,4.435340509992855e-05,val,14168,0.9089722037315369,0.10806141793727875,0.49402621388435364
